,mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_NN__alpha,param_NN__hidden_layer_sizes,param_pca__n_components,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,split4_test_score,split4_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
134,0.06956825256347657,0.0007817268371582032,0.7841976316864027,0.7852186198805546,1e-05,"(31,)",3,"{'NN__alpha': 1e-05, 'NN__hidden_layer_sizes': (31,), 'pca__n_components': 3}",118,0.7836734693877551,0.7835630423685553,0.7887755102040817,0.7924961715160797,0.7836734693877551,0.7827973455844819,0.7844739530132788,0.7815769328910437,0.780388151174668,0.785659607042613,0.024621423388318842,0.0002465572003866632,0.0026868124442284364,0.003873567289449527
135,0.13457417488098145,0.001095151901245117,0.782564311964067,0.7860857583003239,1e-05,"(31,)",4,"{'NN__alpha': 1e-05, 'NN__hidden_layer_sizes': (31,), 'pca__n_components': 4}",161,0.7785714285714286,0.7807554874936192,0.7857142857142857,0.7822868810617662,0.7918367346938775,0.787391526288923,0.780388151174668,0.7854044399081398,0.7763023493360572,0.7945904567491707,0.014086292758505514,0.00014135062039933222,0.005582291259915004,0.004844427224013907
136,0.11978979110717773,0.0006484031677246094,0.7937933850551245,0.7966515142456594,1e-05,"(31,)",5,"{'NN__alpha': 1e-05, 'NN__hidden_layer_sizes': (31,), 'pca__n_components': 5}",56,0.7969387755102041,0.7976008167432364,0.7846938775510204,0.7861153649821337,0.8173469387755102,0.802705461970393,0.7987742594484167,0.798928298035213,0.7711950970377937,0.7979076294973207,0.028250202769393905,0.00012766513256119247,0.015381108770001683,0.005573571019352607
137,0.08094696998596192,0.0005680084228515625,0.8015516537362188,0.8050220643372864,1e-05,"(31,)",6,"{'NN__alpha': 1e-05, 'NN__hidden_layer_sizes': (31,), 'pca__n_components': 6}",17,0.8,0.8070444104134763,0.7908163265306123,0.8006636038795304,0.8173469387755102,0.799642674834099,0.8140960163432074,0.8037764735902015,0.7854954034729316,0.8139831589691248,0.009207027785693532,1.4962812678835915e-05,0.012507643626523107,0.00517448752922822
138,0.07596883773803711,0.0005857467651367188,0.7944058799510004,0.7993056432054879,1e-05,"(31,)",7,"{'NN__alpha': 1e-05, 'NN__hidden_layer_sizes': (31,), 'pca__n_components': 7}",53,0.8051020408163265,0.8050025523226135,0.7908163265306123,0.8052577845839715,0.786734693877551,0.7838182746299133,0.7997957099080695,0.8063281449349324,0.7895812053115424,0.7961214595560092,0.019687589851390123,3.172504797941973e-05,0.006906685965359674,0.008569666293708299
139,0.05647397041320801,0.0006041526794433594,0.7884850959575337,0.7955796820271029,1e-05,"(31,)",8,"{'NN__alpha': 1e-05, 'NN__hidden_layer_sizes': (31,), 'pca__n_components': 8}",81,0.7908163265306123,0.7927514037774375,0.7785714285714286,0.8042368555385401,0.7877551020408163,0.7868810617662072,0.8018386108273748,0.7994386323041592,0.7834525025536262,0.7945904567491707,0.012061058869652346,3.581583539090052e-05,0.00784613944676447,0.005907315285291929
140,0.07819018363952637,0.0006611824035644531,0.7988975091874234,0.8021642705834496,1e-05,"(31,)",9,"{'NN__alpha': 1e-05, 'NN__hidden_layer_sizes': (31,), 'pca__n_components': 9}",32,0.8040816326530612,0.8083205717202654,0.7928571428571428,0.8067891781521185,0.7959183673469388,0.7937723328228689,0.8059244126659857,0.7999489665731054,0.7957099080694586,0.80199030364889,0.004482105362715092,3.3705810542087946e-05,0.005133568943285059,0.005189456029988463
141,0.07754502296447754,0.0006534099578857422,0.8031849734585546,0.8090034010561757,1e-05,"(31,)",10,"{'NN__alpha': 1e-05, 'NN__hidden_layer_sizes': (31,), 'pca__n_components': 10}",10,0.7938775510204081,0.8070444104134763,0.789795918367347,0.8080653394589076,0.8204081632653061,0.8065339458907606,0.8140960163432074,0.8106659862209747,0.797752808988764,0.8127073232967594,0.01295172339123067,4.7606071199306065e-05,0.011926702400864455,0.002336623294711806
142,0.09190459251403808,0.0006492137908935547,0.7768476929358922,0.8024702887895401,1e-05,"(31,)",11,"{'NN__alpha': 1e-05, 'NN__hidden_layer_sizes': (31,), 'pca__n_components': 11}",205,0.786734693877551,0.7945380296069423,0.7816326530612245,0.8098519652884124,0.8030612244897959,0.8009188361408882,0.7385086823289071,0.7854044399081398,0.7742594484167518,0.8216381730033172,0.01678500412569137,5.474289946962801e-06,0.021371953877291513,0.012477723127802423
143,0.035107994079589845,0.0007296085357666015,0.7835851367905268,0.7835851334078645,1e-05,"(62,)",1,"{'NN__alpha': 1e-05, 'NN__hidden_layer_sizes': (62,), 'pca__n_components': 1}",129,0.7836734693877551,0.7835630423685553,0.7836734693877551,0.7835630423685553,0.7836734693877551,0.7835630423685553,0.7834525025536262,0.7836182699668283,0.7834525025536262,0.7836182699668283,0.0011524921867862017,0.00013764971487395023,0.00010824013408538259,2.705588709761459e-05
144,0.04411020278930664,0.0006928443908691406,0.7844017966516945,0.7847592018101105,1e-05,"(62,)",2,"{'NN__alpha': 1e-05, 'NN__hidden_layer_sizes': (62,), 'pca__n_components': 2}",114,0.7836734693877551,0.7835630423685553,0.7877551020408163,0.7894333843797856,0.7836734693877551,0.7835630423685553,0.7834525025536262,0.7836182699668283,0.7834525025536262,0.7836182699668283,0.01483968447755238,4.8231554099233123e-05,0.0016799891448308298,0.002337221789044784
145,0.045785045623779295,0.0007212162017822266,0.7848101265822784,0.7837892801408198,1e-05,"(62,)",3,"{'NN__alpha': 1e-05, 'NN__hidden_layer_sizes': (62,), 'pca__n_components': 3}",110,0.7836734693877551,0.7835630423685553,0.7836734693877551,0.7835630423685553,0.7887755102040817,0.7838182746299133,0.7844739530132788,0.7843837713702475,0.7834525025536262,0.7836182699668283,0.000561950812662683,3.167720796512962e-05,0.0020134885033236956,0.0003117280998149652
146,0.05473318099975586,0.0007627964019775391,0.7835851367905268,0.7846057107681181,1e-05,"(62,)",4,"{'NN__alpha': 1e-05, 'NN__hidden_layer_sizes': (62,), 'pca__n_components': 4}",129,0.7795918367346939,0.7830525778458397,0.7836734693877551,0.7835630423685553,0.7836734693877551,0.7822868810617662,0.7834525025536262,0.7836182699668283,0.7875383043922369,0.7905077825976015,0.012730655752552132,4.645568730403161e-05,0.0025141245706066405,0.0029895097152946195
147,0.09376778602600097,0.0008072376251220704,0.796243364638628,0.7940993479366043,1e-05,"(62,)",5,"{'NN__alpha': 1e-05, 'NN__hidden_layer_sizes': (62,), 'pca__n_components': 5}",50,0.8071428571428572,0.8078101071975498,0.7816326530612245,0.7797345584481878,0.7928571428571428,0.7891781521184278,0.8069458631256384,0.7971421280939015,0.7926455566905005,0.7966317938249553,0.04868443811134179,1.461519502635493e-05,0.009708638386320904,0.009319034908208328
