,mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_NN__alpha,param_NN__hidden_layer_sizes,param_ica__n_components,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,split4_test_score,split4_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
25,0.06919379234313965,0.0006844043731689453,0.7835851367905268,0.7835851334078645,10.0,"(31,)",4,"{'NN__hidden_layer_sizes': (31,), 'NN__alpha': 10.0, 'ica__n_components': 4}",1,0.7836734693877551,0.7835630423685553,0.7836734693877551,0.7835630423685553,0.7836734693877551,0.7835630423685553,0.7834525025536262,0.7836182699668283,0.7834525025536262,0.7836182699668283,0.01697386646377056,0.0001374928008711243,0.00010824013408538259,2.705588709761459e-05
26,0.08974232673645019,0.0006756305694580079,0.7833809718252348,0.7833809606241552,10.0,"(31,)",5,"{'NN__hidden_layer_sizes': (31,), 'NN__alpha': 10.0, 'ica__n_components': 5}",173,0.7826530612244897,0.7827973455844819,0.7836734693877551,0.7835630423685553,0.7836734693877551,0.7835630423685553,0.7834525025536262,0.7836182699668283,0.7834525025536262,0.7833631028323552,0.023543869451955888,0.00011578529201712327,0.00037722055553258505,0.00030448272945057933
27,0.055149173736572264,0.0010489940643310547,0.7835851367905268,0.7835851334078645,10.0,"(31,)",6,"{'NN__hidden_layer_sizes': (31,), 'NN__alpha': 10.0, 'ica__n_components': 6}",1,0.7836734693877551,0.7835630423685553,0.7836734693877551,0.7835630423685553,0.7836734693877551,0.7835630423685553,0.7834525025536262,0.7836182699668283,0.7834525025536262,0.7836182699668283,0.0058521222169931894,0.0005965709743449446,0.00010824013408538259,2.705588709761459e-05
28,0.05330600738525391,0.0005977630615234375,0.7835851367905268,0.7835851334078645,10.0,"(31,)",7,"{'NN__hidden_layer_sizes': (31,), 'NN__alpha': 10.0, 'ica__n_components': 7}",1,0.7836734693877551,0.7835630423685553,0.7836734693877551,0.7835630423685553,0.7836734693877551,0.7835630423685553,0.7834525025536262,0.7836182699668283,0.7834525025536262,0.7836182699668283,0.01151127313391111,0.00010908252147042105,0.00010824013408538259,2.705588709761459e-05
29,0.05382933616638184,0.000657033920288086,0.7835851367905268,0.7835851334078645,10.0,"(31,)",8,"{'NN__hidden_layer_sizes': (31,), 'NN__alpha': 10.0, 'ica__n_components': 8}",1,0.7836734693877551,0.7835630423685553,0.7836734693877551,0.7835630423685553,0.7836734693877551,0.7835630423685553,0.7834525025536262,0.7836182699668283,0.7834525025536262,0.7836182699668283,0.005254397126730181,9.420393256190964e-05,0.00010824013408538259,2.705588709761459e-05
30,0.06354379653930664,0.0007276058197021485,0.21641486320947326,0.21641486659213544,10.0,"(31,)",9,"{'NN__hidden_layer_sizes': (31,), 'NN__alpha': 10.0, 'ica__n_components': 9}",188,0.2163265306122449,0.2164369576314446,0.2163265306122449,0.2164369576314446,0.2163265306122449,0.2164369576314446,0.21654749744637386,0.21638173003317174,0.21654749744637386,0.21638173003317174,0.006341016722762451,5.384152458846708e-05,0.00010824013408542338,2.70558870975874e-05
31,0.055700254440307614,0.0010207176208496093,0.7835851367905268,0.7835851334078645,10.0,"(31,)",10,"{'NN__hidden_layer_sizes': (31,), 'NN__alpha': 10.0, 'ica__n_components': 10}",1,0.7836734693877551,0.7835630423685553,0.7836734693877551,0.7835630423685553,0.7836734693877551,0.7835630423685553,0.7834525025536262,0.7836182699668283,0.7834525025536262,0.7836182699668283,0.009349327296533084,0.00040836773535491534,0.00010824013408538259,2.705588709761459e-05
32,0.07200641632080078,0.0008429527282714844,0.21641486320947326,0.21641486659213544,10.0,"(31,)",11,"{'NN__hidden_layer_sizes': (31,), 'NN__alpha': 10.0, 'ica__n_components': 11}",188,0.2163265306122449,0.2164369576314446,0.2163265306122449,0.2164369576314446,0.2163265306122449,0.2164369576314446,0.21654749744637386,0.21638173003317174,0.21654749744637386,0.21638173003317174,0.018607434965404887,0.0002874406901088995,0.00010824013408542338,2.70558870975874e-05
33,0.0443389892578125,0.0008032321929931641,0.7835851367905268,0.7835851334078645,10.0,"(62,)",1,"{'NN__hidden_layer_sizes': (62,), 'NN__alpha': 10.0, 'ica__n_components': 1}",1,0.7836734693877551,0.7835630423685553,0.7836734693877551,0.7835630423685553,0.7836734693877551,0.7835630423685553,0.7834525025536262,0.7836182699668283,0.7834525025536262,0.7836182699668283,0.00965577629941219,0.00014525887462364103,0.00010824013408538259,2.705588709761459e-05
34,0.04967918395996094,0.0012331962585449218,0.7835851367905268,0.7835851334078645,10.0,"(62,)",2,"{'NN__hidden_layer_sizes': (62,), 'NN__alpha': 10.0, 'ica__n_components': 2}",1,0.7836734693877551,0.7835630423685553,0.7836734693877551,0.7835630423685553,0.7836734693877551,0.7835630423685553,0.7834525025536262,0.7836182699668283,0.7834525025536262,0.7836182699668283,0.014416323622048735,0.0008631674654056438,0.00010824013408538259,2.705588709761459e-05
